time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T23:34:08,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_004:chunk:6,1422,0,1422,2158,2158,3580,26.5574,0.15,0.075,0.6,USD,0.0015081
2026-06-09T23:34:25,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:0,1970,0,1970,1595,1595,3565,17.3068,0.15,0.075,0.6,USD,0.0012525
2026-06-09T23:34:30,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:1,2129,0,2129,431,431,2560,5.4041,0.15,0.075,0.6,USD,0.00057795
2026-06-09T23:34:37,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:2,1889,0,1889,487,487,2376,6.2137,0.15,0.075,0.6,USD,0.00057555
2026-06-09T23:34:49,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:3,1874,0,1874,948,948,2822,12.5562,0.15,0.075,0.6,USD,0.0008499
2026-06-09T23:34:56,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:4,2027,0,2027,508,508,2535,6.8641,0.15,0.075,0.6,USD,0.00060885
2026-06-09T23:35:03,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:5,1890,0,1890,616,616,2506,7.4494,0.15,0.075,0.6,USD,0.0006531
2026-06-09T23:35:16,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:6,2040,0,2040,1192,1192,3232,12.2491,0.15,0.075,0.6,USD,0.0010212
2026-06-09T23:35:31,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:7,2005,0,2005,1037,1037,3042,15.5834,0.15,0.075,0.6,USD,0.00092295
2026-06-09T23:35:43,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:8,1902,0,1902,925,925,2827,11.9179,0.15,0.075,0.6,USD,0.0008403
