time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T12:59:55,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:0,1862,0,1862,7261,7261,9123,107.2197,0.25,0.025,2.0,USD,0.0149875
2026-06-09T13:01:52,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:1,1879,0,1879,8843,8843,10722,116.2361,0.25,0.025,2.0,USD,0.01815575
2026-06-09T13:03:21,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:2,1964,0,1964,7376,7376,9340,89.1829,0.25,0.025,2.0,USD,0.015243
2026-06-09T13:04:59,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:3,1883,0,1883,8293,8293,10176,98.5552,0.25,0.025,2.0,USD,0.01705675
2026-06-09T13:06:12,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:4,1887,0,1887,7079,7079,8966,72.2832,0.25,0.025,2.0,USD,0.01462975
2026-06-09T13:07:33,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:5,1855,0,1855,8005,8005,9860,81.4783,0.25,0.025,2.0,USD,0.01647375
2026-06-09T13:09:07,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_004:chunk:6,1421,0,1421,8530,8530,9951,94.3203,0.25,0.025,2.0,USD,0.01741525
2026-06-09T13:10:16,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:0,1969,0,1969,6320,6320,8289,68.4244,0.25,0.025,2.0,USD,0.01313225
2026-06-09T13:11:06,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:1,2128,0,2128,5854,5854,7982,50.3083,0.25,0.025,2.0,USD,0.01224
2026-06-09T13:11:53,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:2,1888,0,1888,5565,5565,7453,46.4005,0.25,0.025,2.0,USD,0.011602
2026-06-09T13:12:42,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:3,1873,0,1873,6232,6232,8105,49.303,0.25,0.025,2.0,USD,0.01293225
2026-06-09T13:13:25,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:4,2026,0,2026,5156,5156,7182,42.868,0.25,0.025,2.0,USD,0.0108185
2026-06-09T13:14:32,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:5,1889,0,1889,8590,8590,10479,67.2506,0.25,0.025,2.0,USD,0.01765225
2026-06-09T13:15:44,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:6,2039,0,2039,8499,8499,10538,71.6824,0.25,0.025,2.0,USD,0.01750775
2026-06-09T13:16:36,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:7,2004,0,2004,6184,6184,8188,52.0658,0.25,0.025,2.0,USD,0.012869
2026-06-09T13:17:42,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:8,1901,0,1901,7388,7388,9289,65.9305,0.25,0.025,2.0,USD,0.01525125
2026-06-09T13:18:25,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:9,1812,0,1812,5482,5482,7294,43.5753,0.25,0.025,2.0,USD,0.011417
2026-06-09T13:19:30,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:10,1906,0,1906,7216,7216,9122,65.1209,0.25,0.025,2.0,USD,0.0149085
2026-06-09T13:20:45,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:11,1819,0,1819,8550,8550,10369,74.7452,0.25,0.025,2.0,USD,0.01755475
2026-06-09T13:21:59,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:12,1927,0,1927,7649,7649,9576,73.5081,0.25,0.025,2.0,USD,0.01577975
2026-06-09T13:22:27,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_004:chunk:13,336,0,336,2078,2078,2414,28.6994,0.25,0.025,2.0,USD,0.00424
2026-06-09T13:23:57,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:0,1974,0,1974,10174,10174,12148,89.4741,0.25,0.025,2.0,USD,0.0208415
2026-06-09T13:25:24,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:1,2103,0,2103,9825,9825,11928,87.5512,0.25,0.025,2.0,USD,0.02017575
2026-06-09T13:26:20,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:2,2056,0,2056,6663,6663,8719,55.4879,0.25,0.025,2.0,USD,0.01384
2026-06-09T13:27:52,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:3,2142,0,2142,9379,9379,11521,91.9533,0.25,0.025,2.0,USD,0.0192935
2026-06-09T13:29:23,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:4,2019,0,2019,9361,9361,11380,91.455,0.25,0.025,2.0,USD,0.01922675
2026-06-09T13:30:35,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:5,2315,0,2315,7734,7734,10049,71.5158,0.25,0.025,2.0,USD,0.01604675
2026-06-09T13:31:23,part_b.article_af_extraction,openai,gpt-5-mini,exp2_plos_005:chunk:6,728,0,728,4672,4672,5400,48.1587,0.25,0.025,2.0,USD,0.009526
2026-06-09T13:32:49,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:0,1795,0,1795,9450,9450,11245,86.3653,0.25,0.025,2.0,USD,0.01934875
2026-06-09T13:33:57,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:1,1795,0,1795,7076,7076,8871,67.658,0.25,0.025,2.0,USD,0.01460075
2026-06-09T13:35:01,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:2,1712,0,1712,6516,6516,8228,63.7984,0.25,0.025,2.0,USD,0.01346
2026-06-09T13:35:42,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:3,1839,0,1839,4675,4675,6514,40.6566,0.25,0.025,2.0,USD,0.00980975
2026-06-09T13:36:23,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:4,1721,0,1721,4845,4845,6566,41.9081,0.25,0.025,2.0,USD,0.01012025
2026-06-09T13:37:35,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:5,1858,0,1858,7223,7223,9081,71.3051,0.25,0.025,2.0,USD,0.0149105
2026-06-09T13:38:27,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:6,1698,0,1698,6336,6336,8034,52.6445,0.25,0.025,2.0,USD,0.0130965
2026-06-09T13:39:28,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:7,1725,0,1725,5768,5768,7493,60.1057,0.25,0.025,2.0,USD,0.01196725
2026-06-09T13:40:16,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:8,1775,0,1775,4384,4384,6159,48.1217,0.25,0.025,2.0,USD,0.00921175
2026-06-09T13:41:25,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:9,1759,0,1759,6880,6880,8639,69.8089,0.25,0.025,2.0,USD,0.01419975
2026-06-09T13:42:44,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:10,1856,0,1856,8723,8723,10579,78.2648,0.25,0.025,2.0,USD,0.01791
2026-06-09T13:43:51,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:11,1738,0,1738,6490,6490,8228,67.7267,0.25,0.025,2.0,USD,0.0134145
